added_at,track_id,track_uri,track_name,artist_ids,artist_names,album_id,album_name,release_date,release_date_precision,duration_ms,duration_seconds,popularity,explicit,is_playable,restriction_reason,linked_from_track_id,isrc,track_href,track_external_url
2026-01-06T13:47:27Z,7psMQLpNFAdWgWggUQpnuJ,spotify:track:7psMQLpNFAdWgWggUQpnuJ,BOO!,3s4SjE8neU2R1WIUE09rkC,DAMP,0zvNa3KDCARPd0TVfh3a7U,BOO!,2024-03-08,day,297586,297.586,,False,True,,,QZES62469393,https://api.spotify.com/v1/tracks/7psMQLpNFAdWgWggUQpnuJ,https://open.spotify.com/track/7psMQLpNFAdWgWggUQpnuJ
2026-01-04T05:06:06Z,5dsPo37kPj8oEg2olFQFl8,spotify:track:5dsPo37kPj8oEg2olFQFl8,SCREWED,45vpZvbGhShVG7wryLJKBa | 3FEqp3CeqwEXut9NgsaKic,KLĀPR | DRØS,0z3rzgNFnmFoiBcxldcYMK,SCREWED,2024-09-13,day,241039,241.039,,False,True,,,QZTBA2434438,https://api.spotify.com/v1/tracks/5dsPo37kPj8oEg2olFQFl8,https://open.spotify.com/track/5dsPo37kPj8oEg2olFQFl8
2026-01-04T03:48:24Z,6XNUWMNQxPkOSPOyCpQSM3,spotify:track:6XNUWMNQxPkOSPOyCpQSM3,Locrian Dominant - Slowed,4Lfqvnzd6MN7hmHJt6LfcY,Aloboi,4AfNnudmIA6fyorpo9C981,Locrian Dominant Variations,2025-03-28,day,153553,153.553,,False,True,,,QZHNA2502433,https://api.spotify.com/v1/tracks/6XNUWMNQxPkOSPOyCpQSM3,https://open.spotify.com/track/6XNUWMNQxPkOSPOyCpQSM3
2026-01-04T02:07:18Z,3uX3KBVcpfkqFMcAAHPj0A,spotify:track:3uX3KBVcpfkqFMcAAHPj0A,Why He Told - Audiomack Fine Tuned Version,6QtgPSJPSzcnn7dPZ4VINp,King Von,0LFwNHWfr3BaKPm1ztSr4k,Why He Told (Audiomack Fine Tuned Version),2020-07-23,day,198054,198.054,,True,True,,,USUYG1780083,https://api.spotify.com/v1/tracks/3uX3KBVcpfkqFMcAAHPj0A,https://open.spotify.com/track/3uX3KBVcpfkqFMcAAHPj0A
2026-01-04T02:00:01Z,3Yvejw28HdH57TskQPZRnw,spotify:track:3Yvejw28HdH57TskQPZRnw,Took Her To The O - Audiomack Fine Tuned Version,6QtgPSJPSzcnn7dPZ4VINp,King Von,3Q0oruqERlJ1gXOXYaYBeO,Took Her To The O (Audiomack Fine Tuned Version),2020-02-20,day,224445,224.445,,True,True,,,USUYG1780081,https://api.spotify.com/v1/tracks/3Yvejw28HdH57TskQPZRnw,https://open.spotify.com/track/3Yvejw28HdH57TskQPZRnw
2026-01-03T07:52:36Z,0B6ZJaS3I891FP8Ewx43Oh,spotify:track:0B6ZJaS3I891FP8Ewx43Oh,Confess Your Love - Funk,3uA4unR7LBOcqjpbOeCs0Y | 4nzcYFR90Ep4i3P6mlZSkP | 5rxkaSGyLjU9IMtHY91Hqk | 2zzveUXTGULrNxwNo0jrss,-Prey | ZMAJOR | zxnc | Emrld!,4hjeM72my2m4wqULPp7ld2,Confess Your Love (Funk),2025-12-05,day,78620,78.62,,False,True,,,CA5KR2601671,https://api.spotify.com/v1/tracks/0B6ZJaS3I891FP8Ewx43Oh,https://open.spotify.com/track/0B6ZJaS3I891FP8Ewx43Oh
2026-01-02T22:28:03Z,5wGsHz4u8LopZlpwIZO60q,spotify:track:5wGsHz4u8LopZlpwIZO60q,Confess Your Love,7cRE1zBQ5riXZrsoU8Z8Re | 1KJ9LBSLbpUb7rHAUdgV5I,Jiandro | ola.wav,2PtCXk5zuZ1vuMfWGfZyyO,Confess Your Love,2025-08-13,day,131253,131.253,,False,True,,,TCAJU2592242,https://api.spotify.com/v1/tracks/5wGsHz4u8LopZlpwIZO60q,https://open.spotify.com/track/5wGsHz4u8LopZlpwIZO60q
2026-01-02T18:48:24Z,0JoUbibY7bpti7CxXqk7OS,spotify:track:0JoUbibY7bpti7CxXqk7OS,plateau - Sped Up,6K9KevAu0cpln7xOsM3Wkm,IVOXYGEN,2jD1hwbY9zN0DrKxWFxVme,plateau,2023-10-13,day,142826,142.826,,False,True,,,QZNMY2303874,https://api.spotify.com/v1/tracks/0JoUbibY7bpti7CxXqk7OS,https://open.spotify.com/track/0JoUbibY7bpti7CxXqk7OS
2025-12-30T03:05:32Z,5ZGzNhBC1sEtYtQ1b6Cy53,spotify:track:5ZGzNhBC1sEtYtQ1b6Cy53,"no, the moon",2cAvReLDmjFQtCJFDJbHBU,Teen Suicide,2jhCAgWyKLEHgu5eQ7LiQZ,i will be my own hell because there is a devil inside my body,2015-10-07,day,152169,152.169,,False,True,,,QMCE71300278,https://api.spotify.com/v1/tracks/5ZGzNhBC1sEtYtQ1b6Cy53,https://open.spotify.com/track/5ZGzNhBC1sEtYtQ1b6Cy53
2025-12-29T21:28:01Z,7L7gY04FRL0F9CzoljVOK3,spotify:track:7L7gY04FRL0F9CzoljVOK3,Help Me Pls!,5GKD9UjN2vdEAkdMsiWq9j,Kaki,73kT3HdsrwiHXhfZgdbtSx,Help Me Pls!,2025-12-05,day,239268,239.268,,False,True,,,QT6652510168,https://api.spotify.com/v1/tracks/7L7gY04FRL0F9CzoljVOK3,https://open.spotify.com/track/7L7gY04FRL0F9CzoljVOK3
2025-12-26T14:52:57Z,35egmKvIZbJjbirRX7OFGe,spotify:track:35egmKvIZbJjbirRX7OFGe,GOZALO - Slowed,09cKncAQn28NqTUORLMwSR,Ariis,2b5kmUGgnWXyh4Y0ohWW2b,GOZALO,2025-09-26,day,120263,120.263,,False,True,,,QT5M42554860,https://api.spotify.com/v1/tracks/35egmKvIZbJjbirRX7OFGe,https://open.spotify.com/track/35egmKvIZbJjbirRX7OFGe
2025-12-22T11:53:19Z,2J75oyJDTz64gdgYOCJlIe,spotify:track:2J75oyJDTz64gdgYOCJlIe,Skins 2,6S1GI59Xa6ClqYBqASQxjq | 7MwpWn0EgCOiihOx6HVQDs,KREZUS | Surreal_dvd,67Tl7Z1cDBIICYaDbh1jMF,Skins 2,2025-06-20,day,194020,194.02,,False,True,,,QMBZ92539944,https://api.spotify.com/v1/tracks/2J75oyJDTz64gdgYOCJlIe,https://open.spotify.com/track/2J75oyJDTz64gdgYOCJlIe
2025-12-19T23:32:04Z,5sUt0LTmK1ssMlyEo7d7zf,spotify:track:5sUt0LTmK1ssMlyEo7d7zf,Xray,6xenmpQHeDugzwDn9H2pSI,CARV,3plMQrGAn4TJieHgy03Y3h,Rcklss011,2023-06-14,day,351400,351.4,,False,True,,,NLCK42232057,https://api.spotify.com/v1/tracks/5sUt0LTmK1ssMlyEo7d7zf,https://open.spotify.com/track/5sUt0LTmK1ssMlyEo7d7zf
2025-12-16T14:10:09Z,2KhsI84Uxi7KAlpfPNfDVy,spotify:track:2KhsI84Uxi7KAlpfPNfDVy,HeadBangers,5qqv3LmRnc0hPFSIYm45Fy | 6Ztv937rk7iQxBObBW9ye0,elMefti | Vortek's,2cjFlaPZ3sb9ffwcKyDh28,HeadBangers,2025-06-05,day,186597,186.597,,False,True,,,FRX282581780,https://api.spotify.com/v1/tracks/2KhsI84Uxi7KAlpfPNfDVy,https://open.spotify.com/track/2KhsI84Uxi7KAlpfPNfDVy
2025-12-16T14:06:51Z,7zfbswxdtSD2SWjNDHcGRo,spotify:track:7zfbswxdtSD2SWjNDHcGRo,Reflex,6Ztv937rk7iQxBObBW9ye0,Vortek's,0JR4IxGnxk12g20TWyHcT2,Reflex,2025-04-24,day,242185,242.185,,False,True,,,FXQ892500073,https://api.spotify.com/v1/tracks/7zfbswxdtSD2SWjNDHcGRo,https://open.spotify.com/track/7zfbswxdtSD2SWjNDHcGRo
2025-12-16T13:52:55Z,5rLBAsIryIgKv17wRiR4AF,spotify:track:5rLBAsIryIgKv17wRiR4AF,Never Give A Fuck,6Ztv937rk7iQxBObBW9ye0 | 4dbWUCOA4VCSQsf1YHbCgx | 6M8M2ZWFNTeFq6d8v55Z2a,Vortek's | Teksa | Spice Up!,2W9uIMBLG7ylilH9rBhKLN,Never Give A Fuck,2022-12-07,day,267609,267.609,,True,True,,,FXQ692200396,https://api.spotify.com/v1/tracks/5rLBAsIryIgKv17wRiR4AF,https://open.spotify.com/track/5rLBAsIryIgKv17wRiR4AF
2025-12-12T14:12:13Z,6AxxHZTffWwQbN9qPbucSi,spotify:track:6AxxHZTffWwQbN9qPbucSi,LET THE WORLD BURN (Hoodtrap / Mylancore Remix),0F3maSKfGGVtfATaAyeyPG | 1JCkyoTjnXO1tOVkcabgci | 1XnhbRQMaWskCBCaDLoOJR,Chris Grey | Kryd | R3BEL,5LhYom1pY8av4MvBofkx4U,LET THE WORLD BURN (Hoodtrap / Mylancore Remix),2025-09-30,day,130000,130.0,,False,True,,,QZYFZ2511237,https://api.spotify.com/v1/tracks/6AxxHZTffWwQbN9qPbucSi,https://open.spotify.com/track/6AxxHZTffWwQbN9qPbucSi
2025-12-10T22:17:15Z,3tTpvK7QgjjQCKGnHt5xn3,spotify:track:3tTpvK7QgjjQCKGnHt5xn3,Peso,13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,4l6EPpP9hjQrLb8qNB9eC5,LIVE.LOVE.A$AP,2011-10-31,day,169560,169.56,,True,True,,,USRC11101084,https://api.spotify.com/v1/tracks/3tTpvK7QgjjQCKGnHt5xn3,https://open.spotify.com/track/3tTpvK7QgjjQCKGnHt5xn3
2025-12-02T15:06:34Z,3ZaEs1O8BG581qYPHpQ8d6,spotify:track:3ZaEs1O8BG581qYPHpQ8d6,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),13ubrt8QOOCPljQ2FL1Kca | 6Xb4ezwoAQC4516kI89nWz | 5vSQUyT33qxr1xAX2Tkf3A,A$AP Rocky | Imogen Heap | Clams Casino,3eb4GbFzAMjgoRAuuSkoLo,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),2023-08-18,day,190285,190.285,,True,True,,,USRC12302098,https://api.spotify.com/v1/tracks/3ZaEs1O8BG581qYPHpQ8d6,https://open.spotify.com/track/3ZaEs1O8BG581qYPHpQ8d6
2025-11-29T11:08:29Z,2ucY6ydbtoe4UYF8zHYiwi,spotify:track:2ucY6ydbtoe4UYF8zHYiwi,SHITTY MUSIC,66FZq0wsY6770bc4O9Dlig | 2w2F0FNIB80MQPxICKbjqf,Vieze Asbak | SLVL,4tWeQ6IxtoKkExPIql7qVi,SHITTY MUSIC,2025-11-28,day,160875,160.875,,True,True,,,UKZGC2510489,https://api.spotify.com/v1/tracks/2ucY6ydbtoe4UYF8zHYiwi,https://open.spotify.com/track/2ucY6ydbtoe4UYF8zHYiwi
2025-11-27T13:06:52Z,57Ju5lrvYBZJvmxKFrtzSt,spotify:track:57Ju5lrvYBZJvmxKFrtzSt,envy - slowed,1M02J1PLobtQYok93DEvVa,slxughter,4KtkPcD2WUXZUW7ibEI25d,envy,2025-07-11,day,126401,126.401,,True,True,,,UKZGC2506140,https://api.spotify.com/v1/tracks/57Ju5lrvYBZJvmxKFrtzSt,https://open.spotify.com/track/57Ju5lrvYBZJvmxKFrtzSt
2025-11-26T11:30:07Z,2wAJTrFhCnQyNSD3oUgTZO,spotify:track:2wAJTrFhCnQyNSD3oUgTZO,Work Out,6l3HvQ5sa6mXTsMTB19rO5,J. Cole,0fhmJYVhW0e4i33pCLPA5i,Cole World: The Sideline Story,2011-09-27,day,235320,235.32,,True,True,,,USQX91100801,https://api.spotify.com/v1/tracks/2wAJTrFhCnQyNSD3oUgTZO,https://open.spotify.com/track/2wAJTrFhCnQyNSD3oUgTZO
2025-11-25T23:07:24Z,6Q1NPLtp9IzcXmCutp3Qmo,spotify:track:6Q1NPLtp9IzcXmCutp3Qmo,Baby Are You Home,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,7mgdTKTCdfnLoa1HXHvLYM,Lil Uzi Vert vs. The World,2016-05-27,day,230295,230.295,,True,True,,,USAT21601722,https://api.spotify.com/v1/tracks/6Q1NPLtp9IzcXmCutp3Qmo,https://open.spotify.com/track/6Q1NPLtp9IzcXmCutp3Qmo
2025-11-25T13:59:14Z,7fEoXCZTZFosUFvFQg1BmW,spotify:track:7fEoXCZTZFosUFvFQg1BmW,Took Her To The O,6QtgPSJPSzcnn7dPZ4VINp,King Von,1ZRAeQ6zsPJ5W1K3DvpRpP,Levon James,2020-03-06,day,196179,196.179,,True,True,,,USUYG1296663,https://api.spotify.com/v1/tracks/7fEoXCZTZFosUFvFQg1BmW,https://open.spotify.com/track/7fEoXCZTZFosUFvFQg1BmW
2025-11-24T12:24:03Z,6Py0YCpoNiGhG4Ft8Fpcw7,spotify:track:6Py0YCpoNiGhG4Ft8Fpcw7,NO BATIDÃO - Super Slowed,5tIkxADHN80ca0K6HCpWIt | 1M02J1PLobtQYok93DEvVa,ZXKAI | slxughter,5kB03HrxWnYPPB9BvwbYG1,NO BATIDÃO,2025-09-05,day,117223,117.223,,True,True,,,QMFME2517991,https://api.spotify.com/v1/tracks/6Py0YCpoNiGhG4Ft8Fpcw7,https://open.spotify.com/track/6Py0YCpoNiGhG4Ft8Fpcw7
2025-11-24T09:30:52Z,1eCrtZ9IuaeBMjTdPU453W,spotify:track:1eCrtZ9IuaeBMjTdPU453W,ACIDO III,6ESoeEazu57neU7UM6KRuC | 7dUNKhz7HdxExteqcREGLi,UdieNnx | Mc Denny,5xKDwnwKEgP3tvBAjq581C,ACIDO III,2025-10-24,day,83081,83.081,,False,True,,,DGA062559539,https://api.spotify.com/v1/tracks/1eCrtZ9IuaeBMjTdPU453W,https://open.spotify.com/track/1eCrtZ9IuaeBMjTdPU453W
2025-11-24T08:09:20Z,1kC53U9faEDH7KN9hKqjQA,spotify:track:1kC53U9faEDH7KN9hKqjQA,Papi,1Q6CDBTFFKnanZ20DS2QnQ | 5C9HSvVi06YZftH6UVnd6V | 6xVsW7h4SzGxh6iIgaJQm7,Reggio | KNTRLVRLST | Moji,58yNJpoRbZJlYPIVldaK2Q,Papi,2025-11-21,day,184874,184.874,,True,True,,,NLZ542500579,https://api.spotify.com/v1/tracks/1kC53U9faEDH7KN9hKqjQA,https://open.spotify.com/track/1kC53U9faEDH7KN9hKqjQA
2025-11-20T11:54:26Z,7vg9noSnFEyPfwLiaCW4vi,spotify:track:7vg9noSnFEyPfwLiaCW4vi,NO BATIDÃO,5tIkxADHN80ca0K6HCpWIt | 1M02J1PLobtQYok93DEvVa,ZXKAI | slxughter,5kB03HrxWnYPPB9BvwbYG1,NO BATIDÃO,2025-09-05,day,89745,89.745,,True,True,,,QMFME2517989,https://api.spotify.com/v1/tracks/7vg9noSnFEyPfwLiaCW4vi,https://open.spotify.com/track/7vg9noSnFEyPfwLiaCW4vi
2025-11-15T07:19:11Z,2mNGL7mZILSqZHxGboJaO9,spotify:track:2mNGL7mZILSqZHxGboJaO9,COMË N GO,3qiHUAX7zY4Qnjx8TNUzVx,Yeat,61PCQeDaTD2gwfpHFikpbh,DANGEROUS SUMMER,2025-08-01,day,198620,198.62,,True,True,,,USUM72508238,https://api.spotify.com/v1/tracks/2mNGL7mZILSqZHxGboJaO9,https://open.spotify.com/track/2mNGL7mZILSqZHxGboJaO9
2025-11-11T07:25:46Z,2anqvLXhJRNLJC6K4XD0Mj,spotify:track:2anqvLXhJRNLJC6K4XD0Mj,Disparate Youth,6Jrxnp0JgqmeUX1veU591p,Santigold,6rftyuGexVemDEXwhli59f,Disparate Youth,2012-03-09,day,284400,284.4,,False,True,,,GBAHS1100389,https://api.spotify.com/v1/tracks/2anqvLXhJRNLJC6K4XD0Mj,https://open.spotify.com/track/2anqvLXhJRNLJC6K4XD0Mj
2025-11-10T00:02:53Z,7D0RhFcb3CrfPuTJ0obrod,spotify:track:7D0RhFcb3CrfPuTJ0obrod,Sparks,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,6ZG5lRT77aJ3btmArcykra,Parachutes,2000-07-10,day,227093,227.093,,False,True,,,GBAYE0000569,https://api.spotify.com/v1/tracks/7D0RhFcb3CrfPuTJ0obrod,https://open.spotify.com/track/7D0RhFcb3CrfPuTJ0obrod
2025-11-08T16:52:08Z,7ljMTlA3J0vboCz3Lsf7DH,spotify:track:7ljMTlA3J0vboCz3Lsf7DH,Break It Down,5WxRbGZ5RbPIvlmDudz0up,Toxic Machinery,4xfgSHlVhmYuvXKHQv8Efr,Break It Down,2025-11-07,day,143715,143.715,,False,True,,,BEB682501000,https://api.spotify.com/v1/tracks/7ljMTlA3J0vboCz3Lsf7DH,https://open.spotify.com/track/7ljMTlA3J0vboCz3Lsf7DH
2025-11-07T12:13:12Z,1A7qPfbcyRVEdcZiwTFhZI,spotify:track:1A7qPfbcyRVEdcZiwTFhZI,Memory Reboot,4KRllJ2dEeoqvxOQLOgOsI | 3QZtwiUoyaXbl1JssMPIQ7,VØJ | Narvent,134MPeCAA7a1yRC1rRFQCx,Memory Reboot,2023-01-13,day,209416,209.416,,False,True,,,QM4TW2307105,https://api.spotify.com/v1/tracks/1A7qPfbcyRVEdcZiwTFhZI,https://open.spotify.com/track/1A7qPfbcyRVEdcZiwTFhZI
2025-11-06T12:41:36Z,1WJBLeq31ACjiZfR9fXoiZ,spotify:track:1WJBLeq31ACjiZfR9fXoiZ,DOMINO,2PpUCLkf954me3aSiDeRzB | 4fZnQlxV6dPZ1CaTN5Ukan,zaqzar. | Jokid,05JnJZjjL1utSMGq3s1GJb,DOMINO,2025-03-21,day,166956,166.956,,False,True,,,QZHNC2522966,https://api.spotify.com/v1/tracks/1WJBLeq31ACjiZfR9fXoiZ,https://open.spotify.com/track/1WJBLeq31ACjiZfR9fXoiZ
2025-11-04T22:45:25Z,0ftAkkQNjX4dsQlJYIlhMm,spotify:track:0ftAkkQNjX4dsQlJYIlhMm,Give Me More - Just Rawer,4Lfqvnzd6MN7hmHJt6LfcY,Aloboi,2roHHy2ZllCttCNOW1eGcd,Just DnB Flips (Give Me More),2024-12-13,day,148000,148.0,,False,True,,,QZZ7S2421419,https://api.spotify.com/v1/tracks/0ftAkkQNjX4dsQlJYIlhMm,https://open.spotify.com/track/0ftAkkQNjX4dsQlJYIlhMm
2025-11-03T21:10:21Z,7wmkVwtNrqqHRG4CFpCPvb,spotify:track:7wmkVwtNrqqHRG4CFpCPvb,Grounded,3elvqJwCi7gKIbXv4WOyCr,Jameson Nathan Jones,3dDB5GOvwpgqOU5YpDGGyN,Signals,2020-03-13,day,243843,243.843,,False,True,,,QZFZ42048995,https://api.spotify.com/v1/tracks/7wmkVwtNrqqHRG4CFpCPvb,https://open.spotify.com/track/7wmkVwtNrqqHRG4CFpCPvb
2025-11-03T13:18:33Z,57Z6TJCTMACXxdrcwZ3Zvf,spotify:track:57Z6TJCTMACXxdrcwZ3Zvf,Phantom,0EyhkwP3UnwGFBy6xwKjSy | 4sY0lTSkfDMMt27cVvFT6o,EsDeeKid | Rico Ace,1TP95xOGiWqdVOu4hGbuug,Rebel,2025-06-20,day,109759,109.759,,True,True,,,QZHN32557300,https://api.spotify.com/v1/tracks/57Z6TJCTMACXxdrcwZ3Zvf,https://open.spotify.com/track/57Z6TJCTMACXxdrcwZ3Zvf
2025-10-29T08:43:18Z,3wynI4tCs1XMc4zlmG6pvu,spotify:track:3wynI4tCs1XMc4zlmG6pvu,fragment - slowed,1M02J1PLobtQYok93DEvVa,slxughter,0RXePjKXiL1bMMiMWNjxNw,fragment,2025-01-17,day,97857,97.857,,False,True,,,QM4TW2530214,https://api.spotify.com/v1/tracks/3wynI4tCs1XMc4zlmG6pvu,https://open.spotify.com/track/3wynI4tCs1XMc4zlmG6pvu
2025-10-28T15:27:07Z,3wGEeWmp71dPyMkuk3FBsN,spotify:track:3wGEeWmp71dPyMkuk3FBsN,JUJALARIM FUNK,3Xd2WSaNywx5gn1pgRPFjF,Eternxlkz,3i3zWt8l5ArKj9w9gJEgpR,JUJALARIM FUNK,2023-10-13,day,121858,121.858,,False,True,,,QMFME2368090,https://api.spotify.com/v1/tracks/3wGEeWmp71dPyMkuk3FBsN,https://open.spotify.com/track/3wGEeWmp71dPyMkuk3FBsN
2025-10-28T09:19:04Z,50HjEO12DATlIGRgWecHkx,spotify:track:50HjEO12DATlIGRgWecHkx,THE END,2fiIN3QcJvjXFcRWnPwUgD | 0dvtLRu7WVJfrOPyzyh0xV,NightMareWB | SPIXLEX,4ooX0pv19bZ3BCpHp521Yl,THE END,2025-04-11,day,116258,116.258,,False,True,,,GBKQU2523727,https://api.spotify.com/v1/tracks/50HjEO12DATlIGRgWecHkx,https://open.spotify.com/track/50HjEO12DATlIGRgWecHkx
2025-10-27T19:10:38Z,3xO7yLHU8cTglvxXHFdrSc,spotify:track:3xO7yLHU8cTglvxXHFdrSc,retire (final),6nFwmnSA3mMtoePROXi5LT,Alvedon,25XJBVmqWiNDVw9sqMQFBY,hurry up mixtape,2021-08-01,day,214588,214.588,,False,True,,,QZK6J2131668,https://api.spotify.com/v1/tracks/3xO7yLHU8cTglvxXHFdrSc,https://open.spotify.com/track/3xO7yLHU8cTglvxXHFdrSc
2025-10-20T20:28:21Z,7KcDQmNEF6sdyyqrKGoP8f,spotify:track:7KcDQmNEF6sdyyqrKGoP8f,Fall For You,5C9HSvVi06YZftH6UVnd6V,KNTRLVRLST,6JYIu5ekoQfoA4ANp5c734,Fall For You,2025-07-31,day,268264,268.264,,False,True,,,GBKQU2578439,https://api.spotify.com/v1/tracks/7KcDQmNEF6sdyyqrKGoP8f,https://open.spotify.com/track/7KcDQmNEF6sdyyqrKGoP8f
2025-10-20T19:53:43Z,6Aa1mgWObwzmpkaDqklRwf,spotify:track:6Aa1mgWObwzmpkaDqklRwf,WHAT THE FXCK - Original Mix,6ckpwJf9H0To1UZWdq6zYU,PALØ,2sAvsRWPb7kHHEefzmKCzA,Dance With Us,2024-02-15,day,318000,318.0,,False,True,,,DEZN82363234,https://api.spotify.com/v1/tracks/6Aa1mgWObwzmpkaDqklRwf,https://open.spotify.com/track/6Aa1mgWObwzmpkaDqklRwf
2025-10-16T16:27:03Z,2JKNi3bWhHtVYRhHyX8Wll,spotify:track:2JKNi3bWhHtVYRhHyX8Wll,DEL AMOR,1yevH7mkPMXeSTnA9SwHvq | 1lpPb0grX95giST5LLNOuJ | 0z9ZCh4EXDX3iXuw7QGiLp,SEKIMANE | TRXSHBXY | zxnc.,2YIySDRRNkzJpLbTBSnVNN,DEL AMOR,2025-05-23,day,78861,78.861,,True,True,,,QM7282558279,https://api.spotify.com/v1/tracks/2JKNi3bWhHtVYRhHyX8Wll,https://open.spotify.com/track/2JKNi3bWhHtVYRhHyX8Wll
2025-10-16T15:52:40Z,0xS70AAoyz3rTKTB4QXzXW,spotify:track:0xS70AAoyz3rTKTB4QXzXW,ISSO QUE,2pSZUKZzn3wQhReLfBdw9D | 3YsIsmq7wAZm5Tpj0TQq3w | 0IxMzS7JZe3GmqDYsomXzj,DRXGMIND | N9PXLUS | SUCCESSXR,4ISrSm5Inbh4vdWRKvvK5U,ISSO QUE,2025-08-22,day,100785,100.785,,False,True,,,AEA3A2084059,https://api.spotify.com/v1/tracks/0xS70AAoyz3rTKTB4QXzXW,https://open.spotify.com/track/0xS70AAoyz3rTKTB4QXzXW
2025-10-16T15:13:02Z,3cyvanHxq0O6NqWA0xRoyn,spotify:track:3cyvanHxq0O6NqWA0xRoyn,SENTE MAIS - SPED UP,3Xd2WSaNywx5gn1pgRPFjF,Eternxlkz,6ftRtXEvB8fwT0kWKs1XG4,SENTE MAIS,2025-08-01,day,109265,109.265,,True,True,,,QMDA72521194,https://api.spotify.com/v1/tracks/3cyvanHxq0O6NqWA0xRoyn,https://open.spotify.com/track/3cyvanHxq0O6NqWA0xRoyn
2025-10-16T15:06:58Z,6Xn3CV408rI4YEYRJtZP0p,spotify:track:6Xn3CV408rI4YEYRJtZP0p,DEVE SER ELA! (SLOWED),4RnM2qExKVcy2IMQBa3a52,svlient,7vSRa5MJSfF5eT7mjOwdqZ,DEVE SER ELA!,2025-04-04,day,102260,102.26,,False,True,,,GB8KE2508694,https://api.spotify.com/v1/tracks/6Xn3CV408rI4YEYRJtZP0p,https://open.spotify.com/track/6Xn3CV408rI4YEYRJtZP0p
2025-10-15T19:03:31Z,3dIRyhHmJ8QW0qwinhS62Q,spotify:track:3dIRyhHmJ8QW0qwinhS62Q,Dernière Danse - Hard Techno Edit,2zdIePmkWwpZote67KM17v | 2DyAvufHza4om6Vgqlt0v8 | 1C0qYaeK3MtaDfOWbOnme7 | 3QOoehgGbLM1oaygJq1agn,Sandro Cardio | GEWOONRAVES | Zentryc | AEXTRAX,5Hr7JnW2Br8fWBo9v7S6TU,Dernière Danse (Hard Techno Edit),2025-10-10,day,218205,218.205,,False,True,,,QT3F42516203,https://api.spotify.com/v1/tracks/3dIRyhHmJ8QW0qwinhS62Q,https://open.spotify.com/track/3dIRyhHmJ8QW0qwinhS62Q
2025-10-14T21:31:33Z,3xg09pEUD0na73Xa9Vb7cP,spotify:track:3xg09pEUD0na73Xa9Vb7cP,Hold Me Pls,5GKD9UjN2vdEAkdMsiWq9j,Kaki,0I7wB0Tw2F5zuVZ7XIUWlL,Hold Me Pls,2025-10-10,day,246144,246.144,,False,True,,,QT65Y2561676,https://api.spotify.com/v1/tracks/3xg09pEUD0na73Xa9Vb7cP,https://open.spotify.com/track/3xg09pEUD0na73Xa9Vb7cP
2025-10-13T10:19:02Z,37Tmv4NnfQeb0ZgUC4fOJj,spotify:track:37Tmv4NnfQeb0ZgUC4fOJj,Sultans Of Swing,0WwSkZ7LtFUFjGjMZBMt6T,Dire Straits,2rCS6Xwx32V27pvgFzLzlT,Dire Straits,1978-10-07,day,348400,348.4,,False,True,,,GBF089601041,https://api.spotify.com/v1/tracks/37Tmv4NnfQeb0ZgUC4fOJj,https://open.spotify.com/track/37Tmv4NnfQeb0ZgUC4fOJj
2025-10-13T10:18:30Z,20I8RduZC2PWMWTDCZuuAN,spotify:track:20I8RduZC2PWMWTDCZuuAN,Take Me Out,0XNa1vTidXlvJ2gHSsRi4A,Franz Ferdinand,0vi5ePiEHrGZJF7QhnDW2z,Franz Ferdinand,2004-02-16,day,237026,237.026,,False,True,,,GBCEL0300192,https://api.spotify.com/v1/tracks/20I8RduZC2PWMWTDCZuuAN,https://open.spotify.com/track/20I8RduZC2PWMWTDCZuuAN
2025-10-13T07:58:57Z,5HVgGqbb29KBJmy6f0Ig4n,spotify:track:5HVgGqbb29KBJmy6f0Ig4n,heksed03 - Slowed,7jNRvkQa0tjgv3WYOzH2St,DISGRACEMODE,4e6deGSqMdmrDsXHK8eizc,heksed03,2025-07-18,day,158769,158.769,,False,True,,,CA5KR2542926,https://api.spotify.com/v1/tracks/5HVgGqbb29KBJmy6f0Ig4n,https://open.spotify.com/track/5HVgGqbb29KBJmy6f0Ig4n
2025-10-12T16:52:50Z,789denPtIjQTwLkDBEKBwS,spotify:track:789denPtIjQTwLkDBEKBwS,Ha Ha,14lZi2xEonJg9DyYk9JBak,Onlynumbers,7mjFnLxT2jQAxqMP6kLhg8,Ha Ha,2025-02-20,day,222000,222.0,,False,True,,,FR10S2547370,https://api.spotify.com/v1/tracks/789denPtIjQTwLkDBEKBwS,https://open.spotify.com/track/789denPtIjQTwLkDBEKBwS
