added_at,track_id,track_uri,track_name,artist_ids,artist_names,album_id,album_name,release_date,release_date_precision,duration_ms,duration_seconds,popularity,explicit,is_playable,restriction_reason,linked_from_track_id,isrc,track_href,track_external_url
2025-07-04T11:28:09Z,44zX8MfytEoXLGI2o6g7XP,spotify:track:44zX8MfytEoXLGI2o6g7XP,"Concerto For 2 Violins In A Minor, Op. 3, No. 8, RV 522: I. Allegro",2QOIawHpSlOwXDvSqQ9YJR | 3COykW4UPvB0DqwnzlnfWt,Antonio Vivaldi | Capella Istropolitana,6jmHFE5TZyozYLTsabZeES,"Vivaldi: L´Estro Armonico, Op. 3",1988-10-15,day,213800,213.8,,False,True,,,HKI199328915,https://api.spotify.com/v1/tracks/44zX8MfytEoXLGI2o6g7XP,https://open.spotify.com/track/44zX8MfytEoXLGI2o6g7XP
2025-06-20T13:05:25Z,4CHfLq3n8LeEtKf1FL0zBk,spotify:track:4CHfLq3n8LeEtKf1FL0zBk,Amazing,7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,2uT123xlHuqvz14JR0KQSs,Big Ones,1994-01-01,day,356533,356.533,,False,True,,,USIR10000426,https://api.spotify.com/v1/tracks/4CHfLq3n8LeEtKf1FL0zBk,https://open.spotify.com/track/4CHfLq3n8LeEtKf1FL0zBk
2025-06-20T13:04:26Z,5fMwvrqujbQjUxcNPcYrUF,spotify:track:5fMwvrqujbQjUxcNPcYrUF,Janie's Got A Gun,7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,2uT123xlHuqvz14JR0KQSs,Big Ones,1994-01-01,day,330533,330.533,,False,True,,,USGF19925407,https://api.spotify.com/v1/tracks/5fMwvrqujbQjUxcNPcYrUF,https://open.spotify.com/track/5fMwvrqujbQjUxcNPcYrUF
2025-06-20T13:03:13Z,4avSaixVwu8uqfSs7zgoj3,spotify:track:4avSaixVwu8uqfSs7zgoj3,Livin' On The Edge,7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,1tuM8yBePaekEruGsH2J79,Get A Grip,1993-01-01,day,380893,380.893,,False,True,,,USIR10000445,https://api.spotify.com/v1/tracks/4avSaixVwu8uqfSs7zgoj3,https://open.spotify.com/track/4avSaixVwu8uqfSs7zgoj3
2025-06-20T12:21:08Z,2fAYTT9kcUm8tnUrhD80sC,spotify:track:2fAYTT9kcUm8tnUrhD80sC,What It Takes,7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,2uT123xlHuqvz14JR0KQSs,Big Ones,1994-01-01,day,310533,310.533,,False,True,,,USIR10000463,https://api.spotify.com/v1/tracks/2fAYTT9kcUm8tnUrhD80sC,https://open.spotify.com/track/2fAYTT9kcUm8tnUrhD80sC
2025-06-19T20:59:55Z,1NPZKvcJfrwF5lUWJUKoMO,spotify:track:1NPZKvcJfrwF5lUWJUKoMO,"Mozart: Così fan tutte, K. 588: Overture",4NJhFmfw43RLBLjQvxDuRS | 6NUhQz7eAEsZvjEHTKHux9 | 77CaCn32H4mOMQA7UElzfF,Wolfgang Amadeus Mozart | Sir Neville Marriner | Academy of St. Martin in the Fields,6Nepe0qbFWfvntQox6JErQ,Mozart: Overtures,1982,year,294373,294.373,,False,True,,,GBAYC8100211,https://api.spotify.com/v1/tracks/1NPZKvcJfrwF5lUWJUKoMO,https://open.spotify.com/track/1NPZKvcJfrwF5lUWJUKoMO
2025-06-19T20:58:48Z,23if4cvw0UI7c8Uc5OOvss,spotify:track:23if4cvw0UI7c8Uc5OOvss,"The Marriage of Figaro Overture, KV 492",4NJhFmfw43RLBLjQvxDuRS | 3PfJE6ebCbCHeuqO4BfNeA | 5EaAvfbSNhNYXBc7Be9Zcj,Wolfgang Amadeus Mozart | London Philharmonic Orchestra | Alfred Scholz,01mjP8kk8EVXDKOZM5342V,Mozart: Marriage of Figaro Overture - Magic Flute Overture - Abduction from the Seraglio Overture,2009-01-01,day,260693,260.693,,False,True,,,USSJ10901505,https://api.spotify.com/v1/tracks/23if4cvw0UI7c8Uc5OOvss,https://open.spotify.com/track/23if4cvw0UI7c8Uc5OOvss
2025-06-19T20:54:57Z,4eYAfm6TT6F5j7xzBFkTGI,spotify:track:4eYAfm6TT6F5j7xzBFkTGI,The Magic Flute Overture,4NJhFmfw43RLBLjQvxDuRS | 3PfJE6ebCbCHeuqO4BfNeA | 5EaAvfbSNhNYXBc7Be9Zcj,Wolfgang Amadeus Mozart | London Philharmonic Orchestra | Alfred Scholz,01mjP8kk8EVXDKOZM5342V,Mozart: Marriage of Figaro Overture - Magic Flute Overture - Abduction from the Seraglio Overture,2009-01-01,day,392649,392.649,,False,True,,,USSJ10901506,https://api.spotify.com/v1/tracks/4eYAfm6TT6F5j7xzBFkTGI,https://open.spotify.com/track/4eYAfm6TT6F5j7xzBFkTGI
2025-06-19T11:53:53Z,07W9DzKqaXCSL9niXf6BGf,spotify:track:07W9DzKqaXCSL9niXf6BGf,Out of the Blue - 2006 Remaster,2FcC4sDMXme2ziI7tGKMK8,David Gilmour,1tqAPIpiTx3XCtqS4Mn1zj,About Face,1984-02-01,day,220853,220.853,,False,True,,,GBLTP0600031,https://api.spotify.com/v1/tracks/07W9DzKqaXCSL9niXf6BGf,https://open.spotify.com/track/07W9DzKqaXCSL9niXf6BGf
2025-06-14T08:47:03Z,2lDeNTvCy0GCWsUZqGpFUP,spotify:track:2lDeNTvCy0GCWsUZqGpFUP,Pote Tin Kiriaki (Never On Sunday),0ezjYLMcpgQpfRze6ozkLw,Kostas Papadopoulos,65onb3Uf71Vt001Ghttl1t,This Is Greece No. 4 - Bouzouki Instrumentals 1960-1990,2001-06-26,day,170786,170.786,,False,True,,,GRS017600006,https://api.spotify.com/v1/tracks/2lDeNTvCy0GCWsUZqGpFUP,https://open.spotify.com/track/2lDeNTvCy0GCWsUZqGpFUP
2025-06-14T08:41:27Z,0u0Equpg8nWdSPF9EPsg94,spotify:track:0u0Equpg8nWdSPF9EPsg94,The Harry Lime Theme,1N6hAy84Nd6KdUhr4BjXWS,Anton Karas,1qRmdX3gg52hjYfm9cntH0,"Vienna, City of My Dreams",2021-08-18,day,134675,134.675,,False,True,,,AUXN22178569,https://api.spotify.com/v1/tracks/0u0Equpg8nWdSPF9EPsg94,https://open.spotify.com/track/0u0Equpg8nWdSPF9EPsg94
2025-06-13T11:56:45Z,34lupuiXvgbzqcOfPdrNic,spotify:track:34lupuiXvgbzqcOfPdrNic,Spanish Dancer - 2010 Version,5gxynDEKwNDgxGJmJjZyte,Steve Winwood,3kpetl4t4Ew1m2NrnsjYhx,Arc Of A Diver (Deluxe Edition),1980-12-31,day,370693,370.693,,False,True,,,GBFUA1000001,https://api.spotify.com/v1/tracks/34lupuiXvgbzqcOfPdrNic,https://open.spotify.com/track/34lupuiXvgbzqcOfPdrNic
2025-05-14T11:17:40Z,5PARBCpQQVtGB1mPTwrtMn,spotify:track:5PARBCpQQVtGB1mPTwrtMn,Don't Give Up,7C4sUpWGlTy7IANjruj02I,Peter Gabriel,2b1SlEf60cYBEhCLrtFQqn,Shaking The Tree - 16 Golden Greats (Remastered),1990-11-20,day,354986,354.986,,False,True,,,GBCPB0100078,https://api.spotify.com/v1/tracks/5PARBCpQQVtGB1mPTwrtMn,https://open.spotify.com/track/5PARBCpQQVtGB1mPTwrtMn
2025-05-14T11:06:36Z,3yrSvpt2l1xhsV9Em88Pul,spotify:track:3yrSvpt2l1xhsV9Em88Pul,Brown Eyed Girl,44NX2ffIYHr6D4n7RaZF7A,Van Morrison,7dsWupQRlFuhG8FGiQAUjC,Blowin' Your Mind!,1967-09,month,183306,183.306,,False,True,,,USSM16700357,https://api.spotify.com/v1/tracks/3yrSvpt2l1xhsV9Em88Pul,https://open.spotify.com/track/3yrSvpt2l1xhsV9Em88Pul
2025-05-14T10:39:39Z,4GCbccn5YMX8VBmeKUSuZq,spotify:track:4GCbccn5YMX8VBmeKUSuZq,Into White,08F3Y3SctIlsOEmKd6dnH8,Yusuf / Cat Stevens,44VxbAytHpVi3Rq8hRhild,Tea For The Tillerman (Remastered 2020),1970-11-23,day,206200,206.2,,False,True,,,GBUM71905970,https://api.spotify.com/v1/tracks/4GCbccn5YMX8VBmeKUSuZq,https://open.spotify.com/track/4GCbccn5YMX8VBmeKUSuZq
2025-05-14T10:28:48Z,1qRA5BS78u3gME0loMl9AA,spotify:track:1qRA5BS78u3gME0loMl9AA,For What It's Worth,3eskO5m0H4yiF64vRySBjr,Buffalo Springfield,3PkdGRruLnJ9zCtANiDrpB,Buffalo Springfield,1966-12-05,day,153693,153.693,,False,True,,,USEE10170607,https://api.spotify.com/v1/tracks/1qRA5BS78u3gME0loMl9AA,https://open.spotify.com/track/1qRA5BS78u3gME0loMl9AA
2025-05-14T10:20:52Z,4ZoBC5MhSEzuknIgAkBaoT,spotify:track:4ZoBC5MhSEzuknIgAkBaoT,My Life,6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,1HmCO8VK98AU6EXPOjGYyI,52nd Street,1978-10-13,day,285009,285.009,,False,True,,,USSM17800448,https://api.spotify.com/v1/tracks/4ZoBC5MhSEzuknIgAkBaoT,https://open.spotify.com/track/4ZoBC5MhSEzuknIgAkBaoT
2025-05-10T13:44:47Z,0cJPLFrlV7TTCyPLupHzcH,spotify:track:0cJPLFrlV7TTCyPLupHzcH,Won't Get Fooled Again - Original Album Version,67ea9eGLXYMsO2eYQRui3w,The Who,5MqyhhHbT13zsloD3uHhlQ,Who's Next (Deluxe Edition),1971-08-14,day,511400,511.4,,False,True,,,GBAKW7100100,https://api.spotify.com/v1/tracks/0cJPLFrlV7TTCyPLupHzcH,https://open.spotify.com/track/0cJPLFrlV7TTCyPLupHzcH
2025-05-10T10:21:29Z,0vlCOzte4bru0gK74lfUIJ,spotify:track:0vlCOzte4bru0gK74lfUIJ,Once Upon A Time In The West,0WwSkZ7LtFUFjGjMZBMt6T,Dire Straits,2xQBCPq2gQ7l8thLUUZSKu,Communiqué,1979-06-15,day,324200,324.2,,False,True,,,GBF087900658,https://api.spotify.com/v1/tracks/0vlCOzte4bru0gK74lfUIJ,https://open.spotify.com/track/0vlCOzte4bru0gK74lfUIJ
2025-05-09T18:49:49Z,6J18r0R7rQFuZ4hiRW4P4W,spotify:track:6J18r0R7rQFuZ4hiRW4P4W,So What,0kbYTNQb4Pb1rPbbaF0pT4 | 4jXfFzeP66Zy67HM2mvIIF | 5v74mT11KGJqadf9sLw4dA | 2hGh5VOeeqimQFxqXvfCUf,Miles Davis | Bill Evans | Cannonball Adderley | John Coltrane,0I9qXNJRGKbSxvEOT9PiaS,Essentials Jazz : The Ultimate Best of Jazz,2024-12-09,day,561065,561.065,,False,True,,,FR6F32352350,https://api.spotify.com/v1/tracks/6J18r0R7rQFuZ4hiRW4P4W,https://open.spotify.com/track/6J18r0R7rQFuZ4hiRW4P4W
2025-05-07T17:58:24Z,1ApsBaz9fpPptVZxgqtOy3,spotify:track:1ApsBaz9fpPptVZxgqtOy3,Oh Yeah!,3fhOTtm0LBJ3Ojn4hIljLo,Roxy Music,1qPdwK9Ew939DdtkACLMvD,Flesh And Blood,1980-06-01,day,290826,290.826,,False,True,,,GBAAA9900103,https://api.spotify.com/v1/tracks/1ApsBaz9fpPptVZxgqtOy3,https://open.spotify.com/track/1ApsBaz9fpPptVZxgqtOy3
2025-04-24T15:40:01Z,0bjKbwEvZfU5epyZ3aZm1y,spotify:track:0bjKbwEvZfU5epyZ3aZm1y,A Man I'll Never Be,29kkCKKGXheHuoO829FxWK,Boston,2bJalk1WMed8Z2CZca2zKp,Don't Look Back,1978-08-02,day,396173,396.173,,False,True,,,USSM10002505,https://api.spotify.com/v1/tracks/0bjKbwEvZfU5epyZ3aZm1y,https://open.spotify.com/track/0bjKbwEvZfU5epyZ3aZm1y
2025-04-24T15:22:41Z,1QEEqeFIZktqIpPI4jSVSF,spotify:track:1QEEqeFIZktqIpPI4jSVSF,More Than a Feeling,29kkCKKGXheHuoO829FxWK,Boston,2QLp07RO6anZHmtcKTEvSC,Boston,1976,year,285133,285.133,,False,True,,,USSM17600941,https://api.spotify.com/v1/tracks/1QEEqeFIZktqIpPI4jSVSF,https://open.spotify.com/track/1QEEqeFIZktqIpPI4jSVSF
2025-04-24T12:49:22Z,4JfuiOWlWCkjP6OKurHjSn,spotify:track:4JfuiOWlWCkjP6OKurHjSn,Walk This Way,7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,6As5aOEQjfxLIChIB3fQRD,Toys In The Attic,1975-04-08,day,220310,220.31,,False,True,,,USSM19906481,https://api.spotify.com/v1/tracks/4JfuiOWlWCkjP6OKurHjSn,https://open.spotify.com/track/4JfuiOWlWCkjP6OKurHjSn
2025-04-24T12:49:11Z,73TxYZd0lBCVRrHawrAglA,spotify:track:73TxYZd0lBCVRrHawrAglA,Sweet Emotion,7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,6As5aOEQjfxLIChIB3fQRD,Toys In The Attic,1975-04-08,day,274088,274.088,,False,True,,,USSM19906482,https://api.spotify.com/v1/tracks/73TxYZd0lBCVRrHawrAglA,https://open.spotify.com/track/73TxYZd0lBCVRrHawrAglA
2025-04-21T21:11:53Z,0wEo4mwfs6tXYgCem9m9wP,spotify:track:0wEo4mwfs6tXYgCem9m9wP,The Wind - Remastered 2021,08F3Y3SctIlsOEmKd6dnH8,Yusuf / Cat Stevens,7ez8WRX4sGhKHZryJPJCNg,Teaser And The Firecat (Remastered 2021),1971-10-01,day,102986,102.986,,False,True,,,GBUM72104751,https://api.spotify.com/v1/tracks/0wEo4mwfs6tXYgCem9m9wP,https://open.spotify.com/track/0wEo4mwfs6tXYgCem9m9wP
2025-04-10T18:09:37Z,1VWFhH1HjYuzvblRGPs8fm,spotify:track:1VWFhH1HjYuzvblRGPs8fm,"Gloria, RV 589: I. Gloria in excelsis Deo",2QOIawHpSlOwXDvSqQ9YJR | 5QmgloMl18ljj1oOwben4T | 60adCptqwRkANTtVja0bvf | 2w0dRPpzDTNYZmV9AplCD0,"Antonio Vivaldi | Christ Church Cathedral Choir, Oxford | Academy of Ancient Music | Simon Preston",4NcDZfPjiQMhLJTPuBI18j,"""66 Classics"" - Vivaldi Orchestral Works",2024-12-29,day,143053,143.053,,False,True,,,GBF077740201,https://api.spotify.com/v1/tracks/1VWFhH1HjYuzvblRGPs8fm,https://open.spotify.com/track/1VWFhH1HjYuzvblRGPs8fm
2025-04-08T09:12:50Z,5xfHxpIGtUUPibew9W5gBJ,spotify:track:5xfHxpIGtUUPibew9W5gBJ,I Don't Want a Lover,5JsdVATHNPE0XdMFMRoSuf,Texas,4RZbMW9C2xsnuwad8rKOrl,Southside,1989-01-01,day,300600,300.6,,False,True,,,GBF088900156,https://api.spotify.com/v1/tracks/5xfHxpIGtUUPibew9W5gBJ,https://open.spotify.com/track/5xfHxpIGtUUPibew9W5gBJ
2025-04-07T13:07:04Z,5Tpowbea8HKSOCDC6Z0QC2,spotify:track:5Tpowbea8HKSOCDC6Z0QC2,Flashdance... What a Feeling - Extended Remix,3oZa8Xs6IjlIUGLAhVyK4G,Irene Cara,0BK4XIgJ3AublHWN48vNzS,What a Feelin',1983-11-02,day,429653,429.653,,False,True,,,CAU118300367,https://api.spotify.com/v1/tracks/5Tpowbea8HKSOCDC6Z0QC2,https://open.spotify.com/track/5Tpowbea8HKSOCDC6Z0QC2
2025-04-06T17:17:58Z,1XsfDGslxnCPm5RDlD874U,spotify:track:1XsfDGslxnCPm5RDlD874U,Take on Me - 1985 Single Mix; 2015 Remaster,2jzc5TC5TVFLXQlBNiIUzE,a-ha,7LLf0Oc2dNJ3MsJ3TfUIz4,Hunting High and Low (30th Anniversary Edition),1985-06-01,day,288840,288.84,,False,True,,,USWB11506531,https://api.spotify.com/v1/tracks/1XsfDGslxnCPm5RDlD874U,https://open.spotify.com/track/1XsfDGslxnCPm5RDlD874U
2025-04-02T10:33:28Z,4w6PEs8WP6Uat3lQsjL5Qs,spotify:track:4w6PEs8WP6Uat3lQsjL5Qs,The Wind,08F3Y3SctIlsOEmKd6dnH8,Yusuf / Cat Stevens,3ds29BDzL13tt6Xy9tuFal,The Very Best Of Cat Stevens,2000-01-01,day,102640,102.64,,False,True,,,GBAAN7100062,https://api.spotify.com/v1/tracks/4w6PEs8WP6Uat3lQsjL5Qs,https://open.spotify.com/track/4w6PEs8WP6Uat3lQsjL5Qs
2025-04-01T11:30:27Z,7gn3O7gB8yFPB6ZfEoGzkI,spotify:track:7gn3O7gB8yFPB6ZfEoGzkI,Oh Yeah!,3fhOTtm0LBJ3Ojn4hIljLo,Roxy Music,7MCxE9Sx4zHSXL4xXHm4Im,More Than This - The Best Of Bryan Ferry And Roxy Music,1995-01-01,day,290933,290.933,,False,True,,,GBAAA8000020,https://api.spotify.com/v1/tracks/7gn3O7gB8yFPB6ZfEoGzkI,https://open.spotify.com/track/7gn3O7gB8yFPB6ZfEoGzkI
2025-04-01T11:26:12Z,0ZHlpaS1p0jQHhtaj1KRnM,spotify:track:0ZHlpaS1p0jQHhtaj1KRnM,"Hot Water - 7"" Version",0L9xkvBPcEp1nrhDrodxc5,Level 42,7b17yDveQxRP6GM2nuh5iG,"7"" Singles",2022-06-17,day,220666,220.666,,False,True,,,GBF068990017,https://api.spotify.com/v1/tracks/0ZHlpaS1p0jQHhtaj1KRnM,https://open.spotify.com/track/0ZHlpaS1p0jQHhtaj1KRnM
2025-03-30T17:57:19Z,4a8KnwoaXJencZI26yal0N,spotify:track:4a8KnwoaXJencZI26yal0N,Oh Very Young,08F3Y3SctIlsOEmKd6dnH8,Yusuf / Cat Stevens,3ds29BDzL13tt6Xy9tuFal,The Very Best Of Cat Stevens,2000-01-01,day,155773,155.773,,False,True,,,GBAAN7400017,https://api.spotify.com/v1/tracks/4a8KnwoaXJencZI26yal0N,https://open.spotify.com/track/4a8KnwoaXJencZI26yal0N
2025-03-29T17:18:34Z,457ZCIKUFKJwkarNkearVG,spotify:track:457ZCIKUFKJwkarNkearVG,Zorba The Greek,0ezjYLMcpgQpfRze6ozkLw,Kostas Papadopoulos,1kPqhV7tSfD1yZIjkpBtY7,The Original Sound Of Greece,1989-05-30,day,203760,203.76,,False,True,,,GRS017600001,https://api.spotify.com/v1/tracks/457ZCIKUFKJwkarNkearVG,https://open.spotify.com/track/457ZCIKUFKJwkarNkearVG
2025-03-29T17:15:16Z,1f3ZhBa0UZEgsIhDBDzjrh,spotify:track:1f3ZhBa0UZEgsIhDBDzjrh,Never On Sunday - Hasapikos Dance,465N3DpknRAAfD6Xwa6Yne,Paraskevas Grekis,1Ub0CcZCLKew6XffhiC51d,Greece-Grece/The Best Of Greek Music,2009-01-14,day,227698,227.698,,False,True,,,FR6Q60800078,https://api.spotify.com/v1/tracks/1f3ZhBa0UZEgsIhDBDzjrh,https://open.spotify.com/track/1f3ZhBa0UZEgsIhDBDzjrh
2025-03-29T17:12:57Z,3E2Qj8yfKnqsbXpRZkipEr,spotify:track:3E2Qj8yfKnqsbXpRZkipEr,L' Arcidiavolo - The Devil in Love,5PHOUKyz1tjA3vaDPIIVE0,Armando Trovajoli,21JeeruWpBccu77obTbLpM,L'Arcidiavolo (Original Motion Picture Soundtrack),1966,year,163080,163.08,,False,True,,,ITD060601284,https://api.spotify.com/v1/tracks/3E2Qj8yfKnqsbXpRZkipEr,https://open.spotify.com/track/3E2Qj8yfKnqsbXpRZkipEr
2025-03-28T22:43:23Z,23EhTCPRTlLVM6VQUyh8bH,spotify:track:23EhTCPRTlLVM6VQUyh8bH,Don't Tell Me,6tbjWDEIzxoDsBA1FuhfPW,Madonna,1V342k6sinWc4y4R2iReOu,Music,2000-09-19,day,280973,280.973,,False,True,,,USWB10002377,https://api.spotify.com/v1/tracks/23EhTCPRTlLVM6VQUyh8bH,https://open.spotify.com/track/23EhTCPRTlLVM6VQUyh8bH
2025-03-28T22:01:27Z,52q3JFaEKB54R12ciC7J4P,spotify:track:52q3JFaEKB54R12ciC7J4P,"Cherish - 7"" Version",6tbjWDEIzxoDsBA1FuhfPW,Madonna,31wheMCYy6W0gvJ6Yt0F0w,Cherish,1989-08-01,day,243417,243.417,,False,True,,,USWB10500058,https://api.spotify.com/v1/tracks/52q3JFaEKB54R12ciC7J4P,https://open.spotify.com/track/52q3JFaEKB54R12ciC7J4P
2025-03-28T21:54:36Z,6l46wjsV1bY2qpwuHj7zV5,spotify:track:6l46wjsV1bY2qpwuHj7zV5,Live to Tell,6tbjWDEIzxoDsBA1FuhfPW,Madonna,5dcLBnubF2nyWmll42R6zF,True Blue,1986-06-11,day,351920,351.92,,False,True,,,USWB19903144,https://api.spotify.com/v1/tracks/6l46wjsV1bY2qpwuHj7zV5,https://open.spotify.com/track/6l46wjsV1bY2qpwuHj7zV5
2025-03-28T21:54:18Z,1z3ugFmUKoCzGsI6jdY4Ci,spotify:track:1z3ugFmUKoCzGsI6jdY4Ci,Like a Prayer,6tbjWDEIzxoDsBA1FuhfPW,Madonna,43lok9zd7BW5CoYkXZs7S0,Celebration (double disc version),2009-09-18,day,342680,342.68,,False,True,,,USWB10903606,https://api.spotify.com/v1/tracks/1z3ugFmUKoCzGsI6jdY4Ci,https://open.spotify.com/track/1z3ugFmUKoCzGsI6jdY4Ci
2025-03-28T21:32:16Z,4Q0G914Bvy1RNUl6y6ioBc,spotify:track:4Q0G914Bvy1RNUl6y6ioBc,I Know What I Like (In Your Wardrobe) - Live in Paris,3CkvROUTQ6nRi9yQOcsB50,Genesis,0qikCznnzu8NIzTP5YGFt0,Seconds Out (Live),1977-10-21,day,521733,521.733,,False,True,,,GBAAA9400519,https://api.spotify.com/v1/tracks/4Q0G914Bvy1RNUl6y6ioBc,https://open.spotify.com/track/4Q0G914Bvy1RNUl6y6ioBc
2025-03-28T21:28:47Z,1et9YdZy2tHz4ngfNvpMEE,spotify:track:1et9YdZy2tHz4ngfNvpMEE,The Musical Box (Closing Section) - Live in Paris,3CkvROUTQ6nRi9yQOcsB50,Genesis,0qikCznnzu8NIzTP5YGFt0,Seconds Out (Live),1977-10-21,day,199800,199.8,,False,True,,,GBAAA9400520,https://api.spotify.com/v1/tracks/1et9YdZy2tHz4ngfNvpMEE,https://open.spotify.com/track/1et9YdZy2tHz4ngfNvpMEE
2025-03-28T21:24:20Z,3qBSU8X3uKARgBem2GHJlz,spotify:track:3qBSU8X3uKARgBem2GHJlz,Cinema Show - Live in Paris,3CkvROUTQ6nRi9yQOcsB50,Genesis,0qikCznnzu8NIzTP5YGFt0,Seconds Out (Live),1977-10-21,day,658093,658.093,,False,True,,,USAT20700586,https://api.spotify.com/v1/tracks/3qBSU8X3uKARgBem2GHJlz,https://open.spotify.com/track/3qBSU8X3uKARgBem2GHJlz
2025-03-28T21:18:20Z,1s0uts80W5CIDwW6q48PpU,spotify:track:1s0uts80W5CIDwW6q48PpU,"The Four Seasons - Violin Concerto in E Major, Op. 8 No. 1, RV 269 ""Spring"": III. Danza pastorale. Allegro",2QOIawHpSlOwXDvSqQ9YJR | 3Ka1nDpDzxDveEqUPzIeom | 77CaCn32H4mOMQA7UElzfF,Antonio Vivaldi | Joshua Bell | Academy of St. Martin in the Fields,1BxxmokA4eBg1EBpfYP1fC,Vivaldi: The Four Seasons,2008,year,246520,246.52,,False,True,,,USSM10800887,https://api.spotify.com/v1/tracks/1s0uts80W5CIDwW6q48PpU,https://open.spotify.com/track/1s0uts80W5CIDwW6q48PpU
2025-03-28T21:05:43Z,1upQiytDIEZfl9ItruoXuC,spotify:track:1upQiytDIEZfl9ItruoXuC,"Handel / Orch. Hale: Keyboard Suite No. 4 in D Minor, HWV 437: III. Sarabande",1QL7yTHrdahRMpvNtn6rI2 | 6bk0YPhJSL44WBtoGe4GI6 | 77CaCn32H4mOMQA7UElzfF,George Frideric Handel | Alexander Briger | Academy of St. Martin in the Fields,657D9POYWMrDMK9MWNxPHL,Handel Sarabande,2002,year,207266,207.266,,False,True,,,GBAYC0201575,https://api.spotify.com/v1/tracks/1upQiytDIEZfl9ItruoXuC,https://open.spotify.com/track/1upQiytDIEZfl9ItruoXuC
2025-03-28T21:04:58Z,1lOVilzLQuYY2fnFrQ76DK,spotify:track:1lOVilzLQuYY2fnFrQ76DK,"Waltz in C-sharp minor, Op. 64 No. 2",7y97mc3bZRFXzT2szRM4L4 | 0bouHpX4JiuPnIfP2jFxRi,Frédéric Chopin | Khatia Buniatishvili,263G1hP6jKqrziAfQUxjFx,Chopin: Works for Piano,2012-09-14,day,203796,203.796,,False,True,,,USSM11203186,https://api.spotify.com/v1/tracks/1lOVilzLQuYY2fnFrQ76DK,https://open.spotify.com/track/1lOVilzLQuYY2fnFrQ76DK
2025-03-28T20:57:23Z,2OyKeGiEVaQJXF3YsRlkHb,spotify:track:2OyKeGiEVaQJXF3YsRlkHb,"Ziggy Stardust - Sounds of the 70s - John Peel, Recorded 16.5.72, 2000 Remaster",0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,29RCxn2H66nE9O1454d26L,Bowie at the Beeb (The Best of the BBC Sessions 1968-1972),2000-09-25,day,204333,204.333,,False,True,,,GBCAD0001076,https://api.spotify.com/v1/tracks/2OyKeGiEVaQJXF3YsRlkHb,https://open.spotify.com/track/2OyKeGiEVaQJXF3YsRlkHb
2025-03-28T20:52:36Z,4bFFQLy27cyDvtixILhDeQ,spotify:track:4bFFQLy27cyDvtixILhDeQ,Mighty Quinn,2utNxkLhreF1oIfO8kQT3q,Manfred Mann's Earth Band,1uFT6dAxYrfRdWnGDJAKZO,Watch,1978-02-24,day,389200,389.2,,False,True,,,GBBXM7810007,https://api.spotify.com/v1/tracks/4bFFQLy27cyDvtixILhDeQ,https://open.spotify.com/track/4bFFQLy27cyDvtixILhDeQ
2025-03-17T15:38:02Z,5z4ljpMLi1LTF8UG9P53fH,spotify:track:5z4ljpMLi1LTF8UG9P53fH,Dreamer,3JsMj0DEzyWc0VDlHuy9Bx,Supertramp,2wrHaulTgqqkVKx0k7Kq4r,Crime Of The Century (Remastered),1974-09-01,day,213236,213.236,,False,True,,,USUM71022331,https://api.spotify.com/v1/tracks/5z4ljpMLi1LTF8UG9P53fH,https://open.spotify.com/track/5z4ljpMLi1LTF8UG9P53fH
2025-03-15T20:32:08Z,4gMgiXfqyzZLMhsksGmbQV,spotify:track:4gMgiXfqyzZLMhsksGmbQV,"Another Brick in the Wall, Pt. 2",0k17h0D3J5VfsdmQ1iZtE9,Pink Floyd,5Dbax7G8SWrP9xyzkOvy2F,The Wall,1979-11-30,day,238946,238.946,,False,True,,,GBN9Y1100099,https://api.spotify.com/v1/tracks/4gMgiXfqyzZLMhsksGmbQV,https://open.spotify.com/track/4gMgiXfqyzZLMhsksGmbQV
2025-03-15T20:22:03Z,1MIwRUsj23h7cYn6mNiqHw,spotify:track:1MIwRUsj23h7cYn6mNiqHw,Perpetuum Mobile,6rAZ6OYwAXqykSlPxqGy8E,Penguin Cafe Orchestra,3X09Qtfb6CNTLhV0JUrDWc,"Preludes, Airs And Yodels (A Penguin Cafe Primer)",1996-01-01,day,269800,269.8,,False,True,,,GBAAA8700127,https://api.spotify.com/v1/tracks/1MIwRUsj23h7cYn6mNiqHw,https://open.spotify.com/track/1MIwRUsj23h7cYn6mNiqHw
2025-03-15T20:20:52Z,0zeSQxikPzDagy6PZQ1ZH4,spotify:track:0zeSQxikPzDagy6PZQ1ZH4,The World Anthem - Live,6803XTpoywjl9e37yTvwt7,Frank Marino & Mahogany Rush,4JLVWtkPW7RO2NMinEw2M3,Live (Expanded Edition),1978-05-01,day,219280,219.28,,False,True,,,USSM19914508,https://api.spotify.com/v1/tracks/0zeSQxikPzDagy6PZQ1ZH4,https://open.spotify.com/track/0zeSQxikPzDagy6PZQ1ZH4
